"Date","Criterion","Parameter 1","Parameter 2","Value"
"09.03.2015","gender_age","M","27-30",27
"09.03.2015","gender_age","M","30-35",23
"09.03.2015","gender_age","M","35-45",25
"09.03.2015","gender_age","M","45+",19
"09.03.2015","cities","Moscow","",34
"09.03.2015","cities","Saint Petersburg","",20
"09.03.2015","cities","Tomsk","",4
"09.03.2015","cities","Tyumen","",4
"09.03.2015","cities","Arkhangelsk","",4
"09.03.2015","cities","Kiev","",4
"09.03.2015","cities","Khabarovsk","",3
"09.03.2015","cities","Chelyabinsk","",3
"09.03.2015","cities","Novosibirsk","",3
"09.03.2015","cities","Donetsk","",3
"09.03.2015","cities","Orenburg","",3
"09.03.2015","cities","Ryazan","",3
"09.03.2015","cities","Ufa","",3
"09.03.2015","cities","Sevastopol","",3
"09.03.2015","cities","Naberezhnye Chelny","",2
"09.03.2015","cities","Vitebsk","",2
"09.03.2015","cities","Kharkiv","",2
"09.03.2015","cities","Saratov","",2
"09.03.2015","cities","Krasnoyarsk","",2
"09.03.2015","cities","Kanash","",2
"09.03.2015","cities","Kirov","",2
"09.03.2015","cities","Novocherkassk","",2
"09.03.2015","cities","Kirovograd","",2
"09.03.2015","cities","Gomel","",2
"09.03.2015","cities","Leninogorsk","",2
"09.03.2015","countries","Russia","",332
"09.03.2015","countries","Ukraine","",47
"09.03.2015","countries","Kazakhstan","",26
"09.03.2015","countries","USA","",24
"09.03.2015","countries","Belarus","",18
"09.03.2015","countries","Latvia","",5
"09.03.2015","countries","Germany","",5
"09.03.2015","countries","Netherlands","",3
"09.03.2015","countries","Armenia","",3
"09.03.2015","countries","Moldova","",2
"09.03.2015","countries","Turkey","",2
"09.03.2015","countries","Romania","",1
"09.03.2015","countries","Azerbaijan","",1
"09.03.2015","countries","Singapore","",1
"09.03.2015","countries","Japan","",1
"09.03.2015","countries","Hong Kong","",1
"09.03.2015","countries","France","",1
"09.03.2015","countries","Estonia","",1
"09.03.2015","countries","Ghana","",1
"09.03.2015","sections","Discussion board","",40
"09.03.2015","sections","Videos","",8
"09.03.2015","sections","Photos","",2
"09.03.2015","activity","Wall posts","",9
"09.03.2015","activity","Photo comments","",4
"09.03.2015","activity","Discussion comments","",4
"09.03.2015","feedback","Like","",19
"09.03.2015","feedback","Share","",4
"09.03.2015","feedback","Comments","",55
"09.03.2015","members","New members","",22
"09.03.2015","members","Members lost","",25
"08.03.2015","views","","",877
"08.03.2015","visitors","","",402
"08.03.2015","gender","F","",61
"08.03.2015","gender","M","",232
"08.03.2015","age","1-18","",36
"08.03.2015","age","18-21","",44
"08.03.2015","age","21-24","",42
"08.03.2015","age","24-27","",34
"08.03.2015","age","27-30","",39
"08.03.2015","age","30-35","",24
"08.03.2015","age","35-45","",33
"08.03.2015","age","45+","",17
"08.03.2015","gender_age","F","1-18",8
"08.03.2015","gender_age","F","18-21",8
"08.03.2015","gender_age","F","21-24",9
"08.03.2015","gender_age","F","24-27",8
"08.03.2015","gender_age","F","27-30",4
"08.03.2015","gender_age","F","30-35",6
"08.03.2015","gender_age","F","35-45",5
"08.03.2015","gender_age","F","45+",8
"08.03.2015","gender_age","M","1-18",28
"08.03.2015","gender_age","M","18-21",36
"08.03.2015","gender_age","M","21-24",33
"08.03.2015","gender_age","M","24-27",26
"08.03.2015","gender_age","M","27-30",35
"08.03.2015","gender_age","M","30-35",18
"08.03.2015","gender_age","M","35-45",28
"08.03.2015","gender_age","M","45+",9
"08.03.2015","cities","Moscow","",27
"08.03.2015","cities","Saint Petersburg","",12
"08.03.2015","cities","Nizhny Novgorod","",7
"08.03.2015","cities","Vitebsk","",3
"08.03.2015","cities","Kaluga","",3
"08.03.2015","cities","Naberezhnye Chelny","",3
"08.03.2015","cities","Sevastopol","",3
"08.03.2015","cities","Volgograd","",3
"08.03.2015","cities","Kemerovo","",3
"08.03.2015","cities","Omsk","",3
"08.03.2015","cities","Astana","",3
"08.03.2015","cities","Kazan","",3
"08.03.2015","cities","Voronezh","",3
"08.03.2015","cities","Kiev","",3
"08.03.2015","cities","Nizhnevartovsk","",2
"08.03.2015","cities","Mogilev","",2
"08.03.2015","cities","Almaty","",2
"08.03.2015","cities","Samara","",2
"08.03.2015","cities","Bryansk","",2
"08.03.2015","cities","Arkhangelsk","",2
"08.03.2015","cities","Tobolsk","",2
"08.03.2015","cities","Khimki","",2
"08.03.2015","cities","Orsk","",2
"08.03.2015","cities","Sergiev Posad","",2
"08.03.2015","cities","Kanash","",2
"08.03.2015","countries","Russia","",289
"08.03.2015","countries","Ukraine","",36
"08.03.2015","countries","Kazakhstan","",19
"08.03.2015","countries","Belarus","",15
"08.03.2015","countries","USA","",15
"08.03.2015","countries","Germany","",11
"08.03.2015","countries","China","",2
"08.03.2015","countries","Sweden","",2
"08.03.2015","countries","Netherlands","",2
"08.03.2015","countries","Israel","",1
"08.03.2015","countries","Romania","",1
"08.03.2015","countries","Poland","",1
"08.03.2015","countries","Japan","",1
"08.03.2015","countries","Czech Republic","",1
"08.03.2015","countries","France","",1
"08.03.2015","countries","Azerbaijan","",1
"08.03.2015","countries","Kyrgyzstan","",1
"08.03.2015","countries","Greece","",1
"08.03.2015","countries","Uzbekistan","",1
"08.03.2015","countries","Algeria","",1
"08.03.2015","sections","Discussion board","",26
"08.03.2015","sections","Audio files","",1
"08.03.2015","sections","Videos","",6
"08.03.2015","sections","Photos","",10
"08.03.2015","activity","Wall posts","",10
"08.03.2015","activity","Photo comments","",15
"08.03.2015","activity","Discussion comments","",8
"08.03.2015","feedback","Like","",74
"08.03.2015","feedback","Share","",5
"08.03.2015","feedback","Comments","",57
"08.03.2015","members","New members","",19
"08.03.2015","members","Members lost","",24
"07.03.2015","views","","",857
"07.03.2015","visitors","","",425
"07.03.2015","gender","F","",64
"07.03.2015","gender","M","",276
"07.03.2015","age","1-18","",45
"07.03.2015","age","18-21","",50
"07.03.2015","age","21-24","",44
"07.03.2015","age","24-27","",41
"07.03.2015","age","27-30","",45
"07.03.2015","age","30-35","",34
"07.03.2015","age","35-45","",24
"07.03.2015","age","45+","",32
"07.03.2015","gender_age","F","1-18",8
"07.03.2015","gender_age","F","18-21",9
"07.03.2015","gender_age","F","21-24",7
"07.03.2015","gender_age","F","24-27",8
"07.03.2015","gender_age","F","27-30",11
"07.03.2015","gender_age","F","30-35",6
"07.03.2015","gender_age","F","35-45",2
"07.03.2015","gender_age","F","45+",8
"07.03.2015","gender_age","M","1-18",37
"07.03.2015","gender_age","M","18-21",41
"07.03.2015","gender_age","M","21-24",37
"07.03.2015","gender_age","M","24-27",33
"07.03.2015","gender_age","M","27-30",34
"07.03.2015","gender_age","M","30-35",28
"07.03.2015","gender_age","M","35-45",22
"07.03.2015","gender_age","M","45+",24
"07.03.2015","cities","Moscow","",27
"07.03.2015","cities","Kazan","",9
"07.03.2015","cities","Saint Petersburg","",7
"07.03.2015","cities","Orsk","",5
"07.03.2015","cities","Almaty","",5
"07.03.2015","cities","Belgorod","",4
"07.03.2015","cities","Kaluga","",4
"07.03.2015","cities","Chelyabinsk","",4
"07.03.2015","cities","Perm","",3
"07.03.2015","cities","Volgograd","",3
"07.03.2015","cities","Donetsk","",3
"07.03.2015","cities","Voronezh","",3
"07.03.2015","cities","Nizhny Novgorod","",3
"07.03.2015","cities","Krasnodar","",3
"07.03.2015","cities","Khabarovsk","",3
"07.03.2015","cities","Novocherkassk","",2
"07.03.2015","cities","Magnitogorsk","",2
"07.03.2015","cities","Barnaul","",2
"07.03.2015","cities","Kirovograd","",2
"07.03.2015","cities","Ufa","",2
"07.03.2015","cities","Pskov","",2
"07.03.2015","cities","Rostov-on-Don","",2
"07.03.2015","cities","Novy Urengoy","",2
"07.03.2015","cities","Krasnoyarsk","",2
"07.03.2015","cities","Nizhnevartovsk","",2
"07.03.2015","countries","Russia","",322
"07.03.2015","countries","Ukraine","",38
"07.03.2015","countries","Kazakhstan","",20
"07.03.2015","countries","Belarus","",18
"07.03.2015","countries","USA","",9
"07.03.2015","countries","Germany","",3
"07.03.2015","countries","France","",3
"07.03.2015","countries","Moldova","",2
"07.03.2015","countries","Spain","",1
"07.03.2015","countries","Netherlands","",1
"07.03.2015","countries","Azerbaijan","",1
"07.03.2015","countries","Ireland","",1
"07.03.2015","countries","Mexico","",1
"07.03.2015","countries","Turkmenistan","",1
"07.03.2015","countries","","",1
"07.03.2015","countries","Estonia","",1
"07.03.2015","countries","Turkey","",1
"07.03.2015","countries","China","",1
"07.03.2015","sections","Discussion board","",33
"07.03.2015","sections","Audio files","",3
"07.03.2015","sections","Videos","",8
"07.03.2015","sections","Photos","",5
"07.03.2015","activity","Wall posts","",15
"07.03.2015","activity","Photo comments","",24
"07.03.2015","activity","Video comments","",1
"07.03.2015","activity","Discussion comments","",6
"07.03.2015","feedback","Like","",43
"07.03.2015","feedback","Share","",8
"07.03.2015","feedback","Comments","",70
"07.03.2015","members","New members","",21
"07.03.2015","members","Members lost","",19
"06.03.2015","views","","",907
"06.03.2015","visitors","","",440
"06.03.2015","gender","F","",69
"06.03.2015","gender","M","",258
"06.03.2015","age","1-18","",43
"06.03.2015","age","18-21","",45
"06.03.2015","age","21-24","",50
"06.03.2015","age","24-27","",35
"06.03.2015","age","27-30","",34
"06.03.2015","age","30-35","",37
"06.03.2015","age","35-45","",23
"06.03.2015","age","45+","",32
"06.03.2015","gender_age","F","1-18",6
"06.03.2015","gender_age","F","18-21",10
"06.03.2015","gender_age","F","21-24",12
"06.03.2015","gender_age","F","24-27",10
"06.03.2015","gender_age","F","27-30",6
"06.03.2015","gender_age","F","30-35",7
"06.03.2015","gender_age","F","35-45",3
"06.03.2015","gender_age","F","45+",11
"06.03.2015","gender_age","M","1-18",37
"06.03.2015","gender_age","M","18-21",35
"06.03.2015","gender_age","M","21-24",38
"06.03.2015","gender_age","M","24-27",25
"06.03.2015","gender_age","M","27-30",28
"06.03.2015","gender_age","M","30-35",30
"06.03.2015","gender_age","M","35-45",20
"06.03.2015","gender_age","M","45+",21
"06.03.2015","cities","Moscow","",41
"06.03.2015","cities","Saint Petersburg","",17
"06.03.2015","cities","Kiev","",8
"06.03.2015","cities","Bryansk","",6
"06.03.2015","cities","Kharkiv","",5
"06.03.2015","cities","Kaluga","",4
"06.03.2015","cities","Naberezhnye Chelny","",4
"06.03.2015","cities","Saratov","",4
"06.03.2015","cities","Kazan","",4
"06.03.2015","cities","Perm","",4
"06.03.2015","cities","Nizhnevartovsk","",3
"06.03.2015","cities","Kaliningrad","",3
"06.03.2015","cities","Almaty","",3
"06.03.2015","cities","Donetsk","",3
"06.03.2015","cities","Yaroslavl","",3
"06.03.2015","cities","Kirovograd","",2
"06.03.2015","cities","Tyumen","",2
"06.03.2015","cities","Noyabrsk","",2
"06.03.2015","cities","Kurgan","",2
"06.03.2015","cities","Omsk","",2
"06.03.2015","cities","Cheboxary","",2
"06.03.2015","cities","Volgodonsk","",2
"06.03.2015","cities","Novocherkassk","",2
"06.03.2015","cities","Kingston","",2
"06.03.2015","cities","Karaganda","",2
"06.03.2015","countries","Russia","",298
"06.03.2015","countries","Ukraine","",49
"06.03.2015","countries","USA","",40
"06.03.2015","countries","Kazakhstan","",18
"06.03.2015","countries","Belarus","",17
"06.03.2015","countries","Moldova","",3
"06.03.2015","countries","France","",3
"06.03.2015","countries","Netherlands","",3
"06.03.2015","countries","Germany","",2
"06.03.2015","countries","","",1
"06.03.2015","countries","","",1
"06.03.2015","countries","China","",1
"06.03.2015","countries","","",1
"06.03.2015","countries","Sweden","",1
"06.03.2015","countries","Estonia","",1
"06.03.2015","countries","Uzbekistan","",1
"06.03.2015","sections","Discussion board","",28
"06.03.2015","sections","Audio files","",1
"06.03.2015","sections","Videos","",6
"06.03.2015","sections","Photos","",7
"06.03.2015","activity","Wall posts","",9
"06.03.2015","activity","Photo comments","",34
"06.03.2015","activity","Discussion comments","",2
"06.03.2015","feedback","Like","",31
"06.03.2015","feedback","Share","",8
"06.03.2015","feedback","Comments","",49
"06.03.2015","members","New members","",29
"06.03.2015","members","Members lost","",26
"05.03.2015","views","","",1019
"05.03.2015","visitors","","",447
"05.03.2015","gender","F","",71
"05.03.2015","gender","M","",277
"05.03.2015","age","1-18","",36
"05.03.2015","age","18-21","",50
"05.03.2015","age","21-24","",56
"05.03.2015","age","24-27","",43
"05.03.2015","age","27-30","",37
"05.03.2015","age","30-35","",40
"05.03.2015","age","35-45","",21
"05.03.2015","age","45+","",27
"05.03.2015","gender_age","F","1-18",6
"05.03.2015","gender_age","F","18-21",8
"05.03.2015","gender_age","F","21-24",8
"05.03.2015","gender_age","F","24-27",11
"05.03.2015","gender_age","F","27-30",7
"05.03.2015","gender_age","F","30-35",5
"05.03.2015","gender_age","F","35-45",2
"05.03.2015","gender_age","F","45+",8
"05.03.2015","gender_age","M","1-18",30
"05.03.2015","gender_age","M","18-21",42
"05.03.2015","gender_age","M","21-24",48
"05.03.2015","gender_age","M","24-27",32
"05.03.2015","gender_age","M","27-30",30
"05.03.2015","gender_age","M","30-35",35
"05.03.2015","gender_age","M","35-45",19
"05.03.2015","gender_age","M","45+",19
"05.03.2015","cities","Moscow","",39
"05.03.2015","cities","Saint Petersburg","",13
"05.03.2015","cities","Novosibirsk","",8
"05.03.2015","cities","Kiev","",7
"05.03.2015","cities","Kazan","",6
"05.03.2015","cities","Nizhnevartovsk","",5
"05.03.2015","cities","Almaty","",5
"05.03.2015","cities","Voronezh","",5
"05.03.2015","cities","Nizhny Novgorod","",4
"05.03.2015","cities","Yekaterinburg","",4
"05.03.2015","cities","Chelyabinsk","",4
"05.03.2015","cities","Perm","",3
"05.03.2015","cities","Minsk ","",3
"05.03.2015","cities","Naberezhnye Chelny","",3
"05.03.2015","cities","Kirovograd","",3
"05.03.2015","cities","Novokuznetsk","",2
"05.03.2015","cities","Kaluga","",2
"05.03.2015","cities","Murmansk","",2
"05.03.2015","cities","Taganrog","",2
"05.03.2015","cities","Kanash","",2
"05.03.2015","cities","Gorlovka","",2
"05.03.2015","cities","Kemerovo","",2
"05.03.2015","cities","Bryansk","",2
"05.03.2015","cities","Kharkiv","",2
"05.03.2015","cities","Astana","",2
"05.03.2015","countries","Russia","",323
"05.03.2015","countries","Ukraine","",49
"05.03.2015","countries","Kazakhstan","",21
"05.03.2015","countries","Belarus","",14
"05.03.2015","countries","USA","",14
"05.03.2015","countries","Italy","",4
"05.03.2015","countries","Germany","",3
"05.03.2015","countries","Ghana","",2
"05.03.2015","countries","Colombia","",1
"05.03.2015","countries","","",1
"05.03.2015","countries","Spain","",1
"05.03.2015","countries","Czech Republic","",1
"05.03.2015","countries","Greece","",1
"05.03.2015","countries","India","",1
"05.03.2015","countries","France","",1
"05.03.2015","countries","Romania","",1
"05.03.2015","countries","Tunisia","",1
"05.03.2015","countries","","",1
"05.03.2015","countries","Japan","",1
"05.03.2015","countries","Norway","",1
"05.03.2015","countries","Azerbaijan","",1
"05.03.2015","countries","Canada","",1
"05.03.2015","countries","Ecuador","",1
"05.03.2015","countries","China","",1
"05.03.2015","countries","Netherlands","",1
"05.03.2015","sections","Discussion board","",19
"05.03.2015","sections","Audio files","",3
"05.03.2015","sections","Videos","",6
"05.03.2015","sections","Photos","",5
"05.03.2015","activity","Wall posts","",24
"05.03.2015","activity","Photo comments","",36
"05.03.2015","activity","Discussion comments","",2
"05.03.2015","feedback","Like","",30
"05.03.2015","feedback","Share","",5
"05.03.2015","feedback","Comments","",158
"05.03.2015","members","New members","",26
"05.03.2015","members","Members lost","",25
"04.03.2015","views","","",940
"04.03.2015","visitors","","",429
"04.03.2015","gender","F","",61
"04.03.2015","gender","M","",276
"04.03.2015","age","1-18","",36
"04.03.2015","age","18-21","",46
"04.03.2015","age","21-24","",49
"04.03.2015","age","24-27","",60
"04.03.2015","age","27-30","",47
"04.03.2015","age","30-35","",29
"04.03.2015","age","35-45","",22
"04.03.2015","age","45+","",21
"04.03.2015","gender_age","F","1-18",10
"04.03.2015","gender_age","F","18-21",7
"04.03.2015","gender_age","F","21-24",7
"04.03.2015","gender_age","F","24-27",9
"04.03.2015","gender_age","F","27-30",7
"04.03.2015","gender_age","F","30-35",8
"04.03.2015","gender_age","F","35-45",2
"04.03.2015","gender_age","F","45+",3
"04.03.2015","gender_age","M","1-18",26
"04.03.2015","gender_age","M","18-21",39
"04.03.2015","gender_age","M","21-24",42
"04.03.2015","gender_age","M","24-27",51
"04.03.2015","gender_age","M","27-30",40
"04.03.2015","gender_age","M","30-35",21
"04.03.2015","gender_age","M","35-45",20
"04.03.2015","gender_age","M","45+",18
"04.03.2015","cities","Moscow","",33
"04.03.2015","cities","Saint Petersburg","",16
"04.03.2015","cities","Ulyanovsk","",6
"04.03.2015","cities","Krasnoyarsk","",5
"04.03.2015","cities","Perm","",5
"04.03.2015","cities","Kiev","",5
"04.03.2015","cities","Ryazan","",5
"04.03.2015","cities","Nizhny Novgorod","",5
"04.03.2015","cities","Novocherkassk","",4
"04.03.2015","cities","Chelyabinsk","",4
"04.03.2015","cities","Orenburg","",4
